room_id,hotel_id,room_name,room_price,room_features,size,max_persons,bed_type,view
423,73,Deluxe King/Twin Ocean View,3000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,1 giường đôi hoặc 2 giường đơn,View biển
424,73,2 - Bedroom Villa Garden View,5500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",190,4,1 giường đôi hoặc 2 giường đơn,"View ban công, sân hiên, bể bơi, vườn"
425,74,Deluxe Room,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi hoặc 2 giường đơn,View thành phố
426,74,2-Bedroom Suite,4500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",82,4,1 giường đôi và 2 giường đơn,View thành phố
427,74,Suite Room,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",43,2,1 giường đôi,View thành phố
428,75,Executive triple,3950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,3,giường đôi và giường đơn,hướng vườn
429,75,Biệt thự 2 phòng ngủ,6785000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",125,4,2 giường đôi,hướng vườn
430,75,Biệt thự 4 phòng ngủ,13150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",185,8,giường đôi và giường đơn,hướng vườn
431,75,Executive,3285000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi hoặc 2 giường đơn,Hướng vườn
432,75,Suite,4325000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,giường đôi,hướng vườn
433,75,Biệt thự 3 phòng ngủ,11950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",170,6,giường đôi,hướng vườn
434,75,Deluxe,2850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,giường đôi hoặc 2 giường đơn,Hướng vườn
435,76,Deluxe TRIPL,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,3,giường đôi và giường đơn,hướng vườn
436,76,Superior,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Nước đóng chai miễn phí",28,2,Giường đôi hặc 2 giường đơn,hướng vườn
437,76,Deluxe Balcony,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,giường đôi,hướng vườn
438,76,Deluxe Family,1700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,4,gường đôi,hướng vườn
439,76,Lotus Lake Bungalow,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi hoặc 2 giường đơn,hướng vườn
440,77,Superior,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi hặc 2 giường đơn,hướng vườn
441,77,Executive,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,1 giường đôi hoặc 2 giường đơn,hướng vườn
442,77,Family,3800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",75,4,giường đôi và giường đơn,hướng vườn
443,77,Deluxe,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,giường đôi,hướng vườn
444,78,Deluxe Room,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",26,2,1 giường đôi hoặc 2 giường đơn,View thành phố
445,78,Senior Sea Room,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi hoặc 2 giường đơn,View biển
446,79,Senior Sea Room,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",26,2,1 giường đôi hoặc 2 giường đơn,View biển
447,79,Deluxe Room,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,1 giường đôi hoặc 2 giường đơn,View thành phố
448,80,Superior,600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",24,2,2 giường đơn,View thành phố
449,80,Deluxe Sea View,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",26,2,1 giường đôi hoặc 2 giường đơn,View biển
450,80,Deluxe City View,550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",26,2,1 giường đôi hoặc 2 giường đơn,View thành phố
451,80,Senior Deluxe Sea View,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",26,2,2 giường đơn,View biển
452,81,Deluxe Twin with balcony,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin ,Hướng thành phố
453,81,Deluxe King with balcony,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,King bed,Hướng thành phố
454,81,Premier Twin with balcony & bathtub,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",33,2,Twin,Hướng thành phố
455,81,Pool Access Twin with bathtub,1550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,Twin ,Hướng bể bơi
456,81,Family Triple with balcony & bathtub,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,3,Triple,Hướng thành phố
457,81,Family Suite with balcony & bathtub,2000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",58,4,Twin/Queen,Hướng thành phố
458,81,Two Bedroom with balcony & bathtub,2450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",62,4,Twin/Queen,Hướng thành phố
459,81,Premier King with balcony & bathtub,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,King bed,Hướng thành phố
460,81,Pool Access King Room,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,King ,Hướng bể bơi
461,82,Deluxe Double Suite,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,1 giường lớn (Queen),View bãi biển
462,82,La Petite,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",15,2,1 giường lớn (Queen),View thành phố
463,82,Rooftop City View Suite,2400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,1 giường lớn (Queen),View thành phố
464,82,Ocean Eyes Suite,2650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường lớn (Queen),View biển
465,82,Rooftop Ocean View Suite,2950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,1 giường lớn (Queen),View biển
466,82,Deluxe City View Triple Suite,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,3,1 giường đôi và 1 giường đơn,View thành phố
467,83,Deluxe,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,giường đôi hoặc 2 giường đơn,hướng thành phố
468,83,Eli Rina Suites,1550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,giường đôi,hướng thành phố
469,84,Superior City View,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Twin/Queen,Hướng thành phố
470,84,Grand Suite,2550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",62,2,King,Hướng thành phố
471,84,Family Junior Suite,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,3,Twin/Queen,Hướng thành phó
472,84,Deluxe River View,1350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Hướng sông 
473,84,Deluxe City View,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Hướng thành phố
474,85,Superior,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",27,2,Twin/Queen,Hướng thành phố
475,85,Deluxe,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,Twin/Queen,Hướng thành phố
476,85,Executive Triple,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,3,Twin/Single,Hướng biển
477,85,Two-bedroom Suite,1900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",70,4,Twin/Queen,Hướng biển
478,85,Family Suite,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",55,4,Twin/Queen,Hướng thành phố
479,86,Deluxe,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,giường đôi hặc 2 giường đơn,hướng vườn hoặc bể bơi
480,86,Deluxe Family,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,4,giường đôi,hướng vườn
481,86,Superior,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,giường đôi hoặc 2 giường đơn,hướng vườn
482,87,Standard Room,550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",18,2,1 giường đôi hoặc 2 giường đơn,View vườn
483,87,Deluxe Room,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,1 giường đôi,View vườn
484,87,Superior Room,650000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",18,2,1 giường đôi,View vườn
485,87,Family 2 Bedrooms,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",55,4,2 giường đôi,View vườn
486,88,Standard Room,2350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",33,2,1 giường đôi hoặc 2 giường đơn,View vườn
487,88,Standard Room Ocean View,2500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",33,2,1 giường đôi hoặc 2 giường đơn,View biển
488,88,Superior Room,2650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",46,2,1 giường đôi hoặc 2 giường đơn,View vườn
489,88,Superior Room Ocean View,2800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",46,2,1 giường đôi hoặc 2 giường đơn,View biển
490,88,Superior Room with Pool Access,2950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",54,2,,View bể bơi
491,88,Xtra SOL Junior Suite,3350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",67,2,1 giường đôi,"View bể bơi, biển"
492,88,Xtra SOL Suite,4350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",108,2,1 giường đôi,View biển
493,89,Standard ,1700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi hoặc 2 giường đơn,"View bể bơi, vườn"
494,89,Studio Suite,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,1 giường lớn (King),"View bể bơi, vườn"
495,90,Superior City View,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Hướng thành phố
496,90,Deluxe Ocean View,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Hướng biển
497,90,Premier City Vỉew,1350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,Twin ,Hướng thành phố
498,90,Superior Ocean View,1400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Hướng biển
499,90,Premier Ocean View,1500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Hướng biển
500,91,Deluxe City View,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",27,2,1 giường đôi hoặc 2 giường đơn,View thành phố
501,91,Executive Ocean View,1700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
502,91,Deluxe Sea View,1400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi và 1 giường đơn,View biển
503,91,Superior,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",20,2,1 giường đôi,View thành phố
504,92,Deluxe Sea View,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,1 giường đôi hoặc 2 giường đơn,View biển
505,92,Family Suite Ocean View,3200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,4,2 giường đôi,View biển
506,92,Executive Ocean View,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,1 giường đôi hoặc 2 giường đơn,View biển
507,92,Deluxe Garden View,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",22,2,1 giường đôi hoặc 2 giường đơn,View vườn
508,93,Deluxe Garden View,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường đôi hoặc 2 giường đơn,View vườn
509,93,Deluxe Pool View,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường đôi hoặc 2 giường đơn,View bể bơi
510,93,Family,2250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",70,4,,"View vườn, biển"
511,94,Deluxe Studio King,2800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,King bed,Hướng vườn
