hotel_id,block_id,type,data
72,1,paragraph,"Khách sạn Haian Riverfront Đà Nẵng&nbsp;nằm ngay trung tâm, gần Cầu Rồng và Cầu Sông Hàn, tòa nhà văn phòng &amp; cách biển Mỹ Khê ~2km. Với thiết kế hiện đại, độc đáo các phòng nghỉ của khách sạn đều được trang bị nội thất chuẩn 4 sao.&nbsp;"
72,2,image,https://minio.fares.vn/mixivivu-dev/hotel/haian-riverfront-dja-nang/blog/5vdk9c127h1rigj1.webp
72,3,paragraph,"Ngoài nhà hàng sang trọng, khách sạn cũng sở hữu phòng hội thảo, hội nghị với sức chứa lên tới hơn 120 khách. Bên cạnh đó, khách sạn cũng có đầy đủ các tiện ích như bể bơi, spa, phòng thể dục..."
72,4,image,https://minio.fares.vn/mixivivu-dev/hotel/haian-riverfront-dja-nang/blog/letvjz8y3brnyel8.webp
72,5,image,https://minio.fares.vn/mixivivu-dev/hotel/haian-riverfront-dja-nang/blog/5tbbszysph6ksydx.webp
72,6,paragraph,"Đặc biệt, du khách có thẻ vừa nhâm nhi ly cocktail và đồ uống mát lạnh tại Nyx Sky Lounge và ngắm nhìn toàn cảnh sông Hàn tuyệt đẹp."
72,7,image,https://minio.fares.vn/mixivivu-dev/hotel/haian-riverfront-dja-nang/blog/z2g9nhqt74nek7we.webp
73,1,paragraph,"Nha Trang Marriott là&nbsp;<a href=""https://vietgoing.com/hotel/district-420-thanh-pho-nha-trang.html?star=5"" target=""_blank"">resort 5 sao</a>&nbsp;sang trọng toạ lạc trên&nbsp;<a href=""https://vietgoing.com/destination/597-dao-hon-tre-nha-trang.html?utm_web=151"" target=""_blank"">Đảo Hòn Tre</a>&nbsp;- nơi du khách có thể kết hợp sự tiện nghi của một kỳ nghỉ nghỉ dưỡng cao cấp với những trải nghiệm đặc biệt từ&nbsp;<a href=""https://vietgoing.com/destination/188-vinpearl-land-nha-trang.html?utm_web=151"" target=""_blank"">Vinpearl Land Nha Trang</a>."
73,2,paragraph,"Du khách có thể tận hưởng không gian sang trọng và thoải mái của resort, thư giãn tại spa cao cấp, và thưởng thức ẩm thực đa dạng tại các nhà hàng. Ngoài ra, resort còn cung cấp dịch vụ hội nghị chuyên nghiệp và các tiện ích đẳng cấp quốc tế."
73,3,image,https://minio.fares.vn/mixivivu-dev/hotel/nha-trang-marriott-resort-and-spa/blog/scpuc1ot3bsrs41l.webp
73,4,image,https://minio.fares.vn/mixivivu-dev/hotel/nha-trang-marriott-resort-and-spa/blog/lh1ynhxtvpl1gy38.webp
73,5,image,https://minio.fares.vn/mixivivu-dev/hotel/nha-trang-marriott-resort-and-spa/blog/2le2wlxs8xvbrm5g.webp
73,6,paragraph,"Dù là một chuyến đi thư giãn cùng gia đình, một kỳ nghỉ lãng mạn hay một sự kiện đặc biệt, Nha Trang Marriott Resort &amp; Spa đều là lựa chọn hoàn hảo để khám phá và tận hưởng vẻ đẹp của Nha Trang."
73,7,image,https://minio.fares.vn/mixivivu-dev/hotel/nha-trang-marriott-resort-and-spa/blog/p4209t636ttb44hd.webp
74,1,paragraph,"Meliá Vinpearl Nha Trang Empire&nbsp;tọa lạc trên đường Lê Thánh Tôn, được đánh giá là một trong những vị trí đẹp nhất tại thành phố biển Nha Trang. "
74,2,image,https://minio.fares.vn/mixivivu-dev/hotel/melia-vinpearl-nha-trang-empire/blog/m4kchhq9zss32jgj.webp
74,3,paragraph,Khu nghỉ dưỡng thuộc hệ thống Vinpearl này cách sân bay quốc tế Cam Ranh khoảng 36km và cách ga Nha Trang khoảng 4km. 
74,4,image,https://minio.fares.vn/mixivivu-dev/hotel/melia-vinpearl-nha-trang-empire/blog/y3j0jrax1nr1yzpu.webp
74,5,paragraph,"Vinpearl Condotel Nha Trang được trang bị đầy đủ tiện nghi trong cùng một tòa nhà với: Nhà hàng, hệ thống hồ bơi, spa, Kid Club, Vip Club… tất cả&nbsp; đã mang tới một chuyến đi đáng nhớ cho dù du khách nghỉ dưỡng hay đi công tác tại Nha Trang."
74,6,image,https://minio.fares.vn/mixivivu-dev/hotel/melia-vinpearl-nha-trang-empire/blog/i97bk3cafo4xc8js.webp
74,7,image,https://minio.fares.vn/mixivivu-dev/hotel/melia-vinpearl-nha-trang-empire/blog/bu1w0rqc055cq2m9.webp
75,1,paragraph,"Toạ lạc trên đảo Kênh Gà thuộc xã Gia Thịnh, huyện Gia Viễn yên bình, khu nghỉ dưỡng 5 sao Minawa Kenhga Resort &amp; Spa như một viên ngọc xanh ẩn chứa những nét đẹp mộc mạc của thiên nhiên nhưng không kém phần hiện đại, tinh tế ."
75,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/d10vunnkaw8apt8e.webp
75,3,paragraph,"Được bao bọc bởi những dãy núi đá vôi trùng điệp như những bước tường thành kiên cố và sở hữu những địa hình đa dạng, Ninh Bình hội tụ đủ vẻ đẹp non xanh nước biếc, phong cảnh hữu tình với những quần thể danh lam thắng cảnh nổi tiếng như di sản văn hoá thế giới Tràng An, chùa Bái Đính, Tam Cốc Bích Động,…"
75,4,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/zrrgrvgt6ajczf4l.webp
75,5,paragraph,"Với vị trí đắc địa giữa lòng thiên nhiên hùng vĩ, bao quanh là non nước hữu tình, Minawa Kênh Gà Resort &amp; Spa Ninh Bình không chỉ là một resort tuyệt vời cho kỳ nghỉ mà còn là điểm đến lý tưởng cho sức khỏe và sự thư giãn."
75,6,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/ksw2gp7g241vapla.webp
76,1,paragraph,"Tam Coc Lion Kings Hotel &amp; Resort Ninh Bình nằm trong bán kính 1.9 km từ Tam Cốc Ninh Bình, cung cấp Wi Fi trong các khu vực công cộng. Tam Coc Lion Kings Hotel &amp; Resort cách Đền Thung Nắng không xa."
76,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/jvuheyraa9wui5nj.webp
76,3,paragraph,Khách sạn cách Boat trip 5 phút đi bộ. Tam Coc Lion Kings Resort cách Phim Trường Kong Skull Island Tinh Ninh Bình một khoảng cách đi bộ ngắn.60 km từ chỗ nghỉ du khách sẽ tìm thấy sân bay Thanh Hoa Tho Xuan San bay.
76,4,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/tec3twtec1nwxxsp.webp
76,5,paragraph,Bữa sáng kiểu lục địa với nhiều món ăn khác nhau được phục vụ vào mỗi buổi sáng. Có nhiều lựa chọn ăn uống được cung cấp bởi nhà hàng Tam Cốc Ninh Bình và Hang Mua Viewpoint cách khách sạn 20 phút đi bộ.
76,6,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/u61ckiyl3wav74qe.webp
77,1,paragraph,"Nằm ở khu du lịch Tam Cốc - Bích Động, nơi được ví như “Vịnh Hạ Long trên cạn”, khách sạn Ninh Bình Hidden Charm mời quý khách trở về với thiên nhiên trong trẻo của những cánh đồng lúa thơm ngát và uốn lượn bên các rặng núi đá trập trùng. Đây cũng là nơi thuận tiện nhất để tham quan các danh thắng của vùng đất cố đô Hoa Lư như chùa Bái Đính, Khu bảo tồn thiên nhiên Vân Long, quần thể di tích thắng cảnh Tràng An, Động Am Tiên (Tuyệt Tịnh Cốc), Hang Múa, nhà thờ đá Phát Diệm, vườn quốc gia Cúc Phương, Thung Nham, Thung Nắng, Đan viện Châu Sơn …"
77,2,image,https://minio.fares.vn/mixivivu-dev/hotel/hidden-charm-hotel-and-resort-ninh-binh/blog/nncwpnxqltq0c3hz.webp
77,3,paragraph,"Không chỉ được đánh giá cao về nghệ thuật giao thoa giữa văn hóa bản địa và kiến trúc đương đại, Ninh Bình Hidden Charm còn khéo léo kể cho quý khách những câu chuyện thú vị về các làng nghề truyền thống thêu ren Văn Lâm, làng nghề đá Ninh Vân hay làng gốm cổ truyền Bồ Bát qua những tiểu tiết trang trí, hàng cột trụ hay các sản phẩm trong phòng nghỉ… Và nổi bật không kém là sự hài hòa với thiên nhiên, sự chuyên nghiệp và lòng hiếu khách của toàn thể các thành viên."
77,4,image,https://minio.fares.vn/mixivivu-dev/hotel/hidden-charm-hotel-and-resort-ninh-binh/blog/ck7q7axvo4mms9xj.webp
77,5,paragraph,"Thưởng thức tinh hoa ẩm thực truyền thống địa phương và quốc tế, thư giãn tại hồ bơi ngoài trời, phục hồi năng lượng sau một ngày tham quan tại Charming Spa và tận hưởng một giấc ngủ ngon trong phòng nghỉ ấm áp chắc chắn sẽ đem lại cho quý khách một kỳ nghỉ trọn vẹn như đang ở trong chính ngôi nhà của mình. Ngoài ra, khách sạn còn cung cấp các hoạt động vui chơi cho trẻ em, các phòng hội nghị sang trọng để kết nối nghỉ dưỡng với công việc và không gian lãng mạn và tuyệt đẹp cho lễ cưới cũng như các bữa tiệc theo yêu cầu."
77,6,image,https://minio.fares.vn/mixivivu-dev/hotel/hidden-charm-hotel-and-resort-ninh-binh/blog/6jxkmrxqvg9sbd2g.webp
78,1,paragraph,"Nằm trên con đường Trần Phú sầm uất, Melissa Hotel Nha Trang là một trong những khách sạn ở Nha Trang sở hữu được vị trí đẹp ở gần biển. "
78,2,image,https://minio.fares.vn/mixivivu-dev/hotel/melissa-nha-trang-hotel/blog/mk9l6vfnfp1747d8.webp
78,3,paragraph,"Khách sạn với hệ thống 83 phòng nghỉ sang trọng hiện đại là sự kết hợp hài hòa, đan xen giữa 2 phong cách thiết kế của châu Á và châu Âu."
78,4,image,https://minio.fares.vn/mixivivu-dev/hotel/melissa-nha-trang-hotel/blog/5thxmhz54nudnvi7.webp
78,5,paragraph,"Với những tiện nghi, dịch vụ đa dạng, Melissa Hotel Nha Trang thực sự mang đến cho du khách những giây phút thư giãn, trải nghiệm đáng nhớ bên gia đình và bạn bè khi đến thành phố Nha Trang nhộn nhịp.&nbsp;"
78,6,image,https://minio.fares.vn/mixivivu-dev/hotel/melissa-nha-trang-hotel/blog/2u7r2hto8wg5g2k2.webp
79,1,paragraph,"Tọa lạc tại thành phố Nha Trang trên con đường Trần Phú sầm uất, Masova Hotel Nha Trang được biết đến là khách sạn thuộc dòng cao cấp 4*. "
79,2,image,https://minio.fares.vn/mixivivu-dev/hotel/masova-hotel-nha-trang/blog/gtyh12n3k6h10fpa.webp
79,3,paragraph,"Khách sạn cung cấp chỗ nghỉ với hệ thống 80 phòng đều được bố trí cửa sổ lớn nhằm tối đa hóa không gian, tạo cảm giác thư giãn tuyệt đối trong căn phòng. Cùng với lối kiến trúc đạt tới độ thẩm mỹ cao, dịch vụ tiện ích hấp dẫn nơi đây hứa hẹn sẽ mang đến những trải nghiệm mới lạ và độc đáo cho Quý khách trong suốt chuyến đi tới Nha Trang.&nbsp;"
79,4,image,https://minio.fares.vn/mixivivu-dev/hotel/masova-hotel-nha-trang/blog/d271icme2de9v7qw.webp
79,5,image,https://minio.fares.vn/mixivivu-dev/hotel/masova-hotel-nha-trang/blog/mf3dyp8p2hzdhpe7.webp
80,1,paragraph,"Khách sạn Sunflower Tuy Hòa tọa lạc tại trung tâm thành phố. Khách sạn không những là nơi lý tưởng cho du khách, gia đình nghỉ dưỡng, thư giãn và vui chơi mà còn là sự lựa chọn hàng đầu cho việc tổ chức các chương trình hội nghị - hội thảo, các tour tham quan, khám phá danh lam thắng cảnh và biển đảo với một phong cách phục vụ tận tâm, thân thiết và chuyên nghiệp. Với hệ thống phòng nghỉ hiện đại, trang bị đầy đủ tiện nghi sẽ mang đến cho quý khách cảm giác thư giãn nhất khi lưu trú tại đây."
80,2,image,https://minio.fares.vn/mixivivu-dev/hotel/sunflower-hotel-tuy-hoa/blog/0my0hj6scp16e2q7.webp
80,3,image,https://minio.fares.vn/mixivivu-dev/hotel/sunflower-hotel-tuy-hoa/blog/euu1807p996e201z.webp
81,1,paragraph,"Salmalia Boutique Hotel &amp; Spa là một trong những khách sạn 4 sao có thiết kế độc đáo và mới mẻ tại thành phố biển Đà Nẵng. Chỉ với 2 phút đi bộ, du khách sẽ tới bãi biển Mỹ Khê nổi tiếng.&nbsp;Mỗi phòng được thiết kế tinh tế hòa cùng màu tranh của Họa sĩ nổi tiếng Vũ Dương mang cảm giác rất thơ đến với người trải nghiệm."
81,2,image,https://minio.fares.vn/mixivivu-dev/hotel/salmalia-boutique-hotel-and-spa/blog/tv1n7qtaztclau76.webp
81,3,paragraph,Khách sạn có bể bơi ngoài trời cùng bể sục Jacuzzi.&nbsp;&nbsp;Salmalia's Pool Bar với những ly cocktail nhiệt đới và khung cảnh đẹp nhất như một “resort nhỏ giữa lòng thành phố”.
81,4,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/tbc3sh9ia39jfw1h.webp
81,5,paragraph,"Nhà hàng của khách sạn cũng phục vụ các món ăn Á và Âu cho bữa sáng buffet và bữa trưa, bữa tối theo thực đơn có sẵn."
81,6,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/wz59d9pf8aj1pc9v.webp
81,7,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/lob1t7z6aiyooj00.webp
82,1,paragraph,"M Hotel Phú Quốc có thiết kế hiện đại cùng tầm nhìn tầm nhìn hoàn hảo với khung cảnh thiên nhiên nên thơ và sự yên bình của Phú Quốc. Khách sạn có vị trí thuận lợi cách Sân bay Quốc tế Phú Quốc 12 phút lái xe và có thể đi đến Chợ Đêm nổi tiếng của Phú Quốc chỉ trong vài bước chân, ngoài ra&nbsp;M Hotel Phú Quốc cũng rất gần&nbsp;<a href=""https://vietgoing.com/destination/1025-mui-dinh-cau.html?utm_web=15"">Mũi Dinh Cậu</a>&nbsp;và&nbsp;<a href=""https://vietgoing.com/destination/1057-thi-tran-duong-dong-phu-quoc.html?utm_web=15"">Thị Trấn Dương Đông Phú Quốc</a>&nbsp;vô cùng tiện cho hành trình khám phá ""đảo ngọc"" của du khách."
82,2,image,https://minio.fares.vn/mixivivu-dev/hotel/m-hotel-phu-quoc/blog/t2na0fa7o0s6rgyz.webp
82,3,paragraph,"Tại M Hotel Phú Quốc,&nbsp;nhà hàng M Sunset&nbsp;không chỉ tạo ra những trải nghiệm ẩm thực đặc biệt cho du khách, mà còn mang đến cho họ những khoảnh khắc thưởng thức tuyệt vời. Với sự kết hợp tinh tế giữa ẩm thực địa phương và quốc tế, các món ăn được chế biến với hương vị độc đáo, tinh tế. Tận hưởng các món ăn ngon từ những nguyên liệu tươi ngon nhất, từ món đặc sản địa phương cho đến các món quốc tế phong phú. Đội ngũ phục vụ chuyên nghiệp, chu đáo sẽ đảm bảo mỗi bữa ăn tại nhà hàng M Sunset là một trải nghiệm thú vị và hài lòng tuyệt đối cho du khách."
82,4,image,https://minio.fares.vn/mixivivu-dev/hotel/m-hotel-phu-quoc/blog/ioelexqqoqbef83t.webp
82,5,paragraph,"Đến với&nbsp;M Hotel Phú Quốc, du khách còn có cơ hội trải nghiệm dịch vụ&nbsp;Spa&nbsp;đẳng cấp với liệu trình phong phú&nbsp;từ Massage truyền thống Việt Nam cổ điển đến Massage Thái nổi tiếng. Du khách cũng có thể đắm chìm và thư giãn trong làm nước mát lành ở&nbsp;bể bơi vô cực&nbsp;của khách sạn."
82,6,image,https://minio.fares.vn/mixivivu-dev/hotel/m-hotel-phu-quoc/blog/ksmg7tls600bsrw0.webp
83,1,paragraph,"Eli Rina là một ốc đảo đô thị tọa lạc tại vị trí thuận tiện ở trung tâm thành phố Hà Nội. Với thiết kế sang trọng hiện đại, trải nghiệm ẩm thực đích thực và dịch vụ hiếu khách tuyệt vời, Eli Rina tự hào là nơi nghỉ ngơi tránh xa sự hối hả và nhộn nhịp của cuộc sống, mang đến cho du khách kỳ nghỉ liền mạch và thư giãn"
83,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/6f3v9ue74g2okks0.webp
83,3,paragraph,"Eli Rina chỉ cách trung tâm thành phố một quãng đi bộ, chỉ mất vài bước chân đến ga xe lửa Trần Quý Cáp, khoảng 5 phút đi bộ đến Văn Miếu, 15 phút đi bộ đến Hồ Hoàn Kiếm, Phố Cổ Hà Nội, Lăng Chủ tịch Hồ Chí Minh và 45 phút đến Sân bay Nội Bài, khiến nơi đây trở thành điểm dừng chân lý tưởng để khám phá thành phố giàu văn hóa này.&nbsp;"
83,4,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/pxd4gjhv7bf1z41a.webp
83,5,paragraph,"Với mục đích mang đến cho du khách cảm giác thoải mái như đang ở trong chính căn nhà của mình, Eli Rina Hotel Hanoi có những lựa chọn đa dạng về hình thức lưu trú như phòng, studio, căn hộ hoặc suites với đầy đủ các tiện ích."
83,6,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/7dtdqmfynxibr728.webp
83,7,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/5z2tkp22765bazr4.webp
84,1,paragraph,"Khách sạn Vanda cao 19 tầng với 114 phòng nghỉ tọa lạc trên đường Nguyễn Văn Linh nối thẳng đến Cầu Rồng nổi tiếng của Đà Nẵng. Từ khách sạn, du khách có thể dễ dàng di chuyển đến trung tâm Đà Nẵng, sân bay quốc tế Đà Nẵng, bãi biển Mỹ Khê hay các địa danh du lịch nổi tiếng khác của Đà Nẵng.&nbsp;"
84,2,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/982epw7octlwx7yx.webp
84,3,image,https://minio.fares.vn/mixivivu-dev/hotel/khach-san/blog/emtnxsakswvo0t5p.webp
